"CountryCode","SeriesCode","DESCRIPTION",
"IRQ_Baghdad_IQ.BG_1572_IRQ010","SP.POP.TOTL","Data sources : Central statistical organization/ministry of planning; http://cosit.gov.iq/en/. Data for 2003 & 2009 is actual data from original data source. Data for 2000-2002 & 2010-2014 is extrapolation and data for 2004-2008 is Interpolation.",
"IRQ_Baghdad_IQ.BG_1572_IRQ010","SP.POP.TOTL.ZS","Data sources : Central statistical organization/ministry of planning; http://cosit.gov.iq/en/. Data for 2003 & 2009 is actual data from original data source. Data for 2000-2002 & 2010-2014 is extrapolation and data for 2004-2008 is Interpolation.",
"IRQ_Basrah_IQ.BA_1565_IRQ006","SP.POP.TOTL","Data sources : Central statistical organization/ministry of planning; http://cosit.gov.iq/en/. Data for 2003 & 2009 is actual data from original data source. Data for 2000-2002 & 2010-2014 is extrapolation and data for 2004-2008 is Interpolation.",
"IRQ_Basrah_IQ.BA_1565_IRQ006","SP.POP.TOTL.ZS","Data sources : Central statistical organization/ministry of planning; http://cosit.gov.iq/en/. Data for 2003 & 2009 is actual data from original data source. Data for 2000-2002 & 2010-2014 is extrapolation and data for 2004-2008 is Interpolation.",
"IRQ_Dahuk_IQ.DA_1574_IRQ013","SP.POP.TOTL","Data sources : Central statistical organization/ministry of planning; http://cosit.gov.iq/en/. Data for 2003 & 2009 is actual data from original data source. Data for 2000-2002 & 2010-2014 is extrapolation and data for 2004-2008 is Interpolation.",
"IRQ_Dahuk_IQ.DA_1574_IRQ013","SP.POP.TOTL.ZS","Data sources : Central statistical organization/ministry of planning; http://cosit.gov.iq/en/. Data for 2003 & 2009 is actual data from original data source. Data for 2000-2002 & 2010-2014 is extrapolation and data for 2004-2008 is Interpolation.",
"IRQ_Diyala_IQ.DI_1575_IRQ008","SP.POP.TOTL","Data sources : Central statistical organization/ministry of planning; http://cosit.gov.iq/en/. Data for 2003 & 2009 is actual data from original data source. Data for 2000-2002 & 2010-2014 is extrapolation and data for 2004-2008 is Interpolation.",
"IRQ_Diyala_IQ.DI_1575_IRQ008","SP.POP.TOTL.ZS","Data sources : Central statistical organization/ministry of planning; http://cosit.gov.iq/en/. Data for 2003 & 2009 is actual data from original data source. Data for 2000-2002 & 2010-2014 is extrapolation and data for 2004-2008 is Interpolation.",
"IRQ_Erbil_IR.AR_1569_IRQ001","SP.POP.TOTL","Data sources : Central statistical organization/ministry of planning; http://cosit.gov.iq/en/. Data for 2003 & 2009 is actual data from original data source. Data for 2000-2002 & 2010-2014 is extrapolation and data for 2004-2008 is Interpolation.",
"IRQ_Erbil_IR.AR_1569_IRQ001","SP.POP.TOTL.ZS","Data sources : Central statistical organization/ministry of planning; http://cosit.gov.iq/en/. Data for 2003 & 2009 is actual data from original data source. Data for 2000-2002 & 2010-2014 is extrapolation and data for 2004-2008 is Interpolation.",
"IRQ_Kerbala_IQ.KA_1576_IRQ009","SP.POP.TOTL","Data sources : Central statistical organization/ministry of planning; http://cosit.gov.iq/en/. Data for 2003 & 2009 is actual data from original data source. Data for 2000-2002 & 2010-2014 is extrapolation and data for 2004-2008 is Interpolation.",
"IRQ_Kerbala_IQ.KA_1576_IRQ009","SP.POP.TOTL.ZS","Data sources : Central statistical organization/ministry of planning; http://cosit.gov.iq/en/. Data for 2003 & 2009 is actual data from original data source. Data for 2000-2002 & 2010-2014 is extrapolation and data for 2004-2008 is Interpolation.",
"IRQ_Kirkuk_IQ.TS_1570_IRQ019","SP.POP.TOTL","Data sources : Central statistical organization/ministry of planning; http://cosit.gov.iq/en/. Data for 2003 & 2009 is actual data from original data source. Data for 2000-2002 & 2010-2014 is extrapolation and data for 2004-2008 is Interpolation.",
"IRQ_Kirkuk_IQ.TS_1570_IRQ019","SP.POP.TOTL.ZS","Data sources : Central statistical organization/ministry of planning; http://cosit.gov.iq/en/. Data for 2003 & 2009 is actual data from original data source. Data for 2000-2002 & 2010-2014 is extrapolation and data for 2004-2008 is Interpolation.",
"IRQ_Missan_IQ.MA_1577_IRQ011","SP.POP.TOTL","Data sources : Central statistical organization/ministry of planning; http://cosit.gov.iq/en/. Data for 2003 & 2009 is actual data from original data source. Data for 2000-2002 & 2010-2014 is extrapolation and data for 2004-2008 is Interpolation.",
"IRQ_Missan_IQ.MA_1577_IRQ011","SP.POP.TOTL.ZS","Data sources : Central statistical organization/ministry of planning; http://cosit.gov.iq/en/. Data for 2003 & 2009 is actual data from original data source. Data for 2000-2002 & 2010-2014 is extrapolation and data for 2004-2008 is Interpolation.",
"IRQ_Muthanna_IQ.MU_1566_IRQ002","SP.POP.TOTL","Data sources : Central statistical organization/ministry of planning; http://cosit.gov.iq/en/. Data for 2003 & 2009 is actual data from original data source. Data for 2000-2002 & 2010-2014 is extrapolation and data for 2004-2008 is Interpolation.",
"IRQ_Muthanna_IQ.MU_1566_IRQ002","SP.POP.TOTL.ZS","Data sources : Central statistical organization/ministry of planning; http://cosit.gov.iq/en/. Data for 2003 & 2009 is actual data from original data source. Data for 2000-2002 & 2010-2014 is extrapolation and data for 2004-2008 is Interpolation.",
"IRQ_Najaf_IQ.NA_1568_IRQ003","SP.POP.TOTL","Data sources : Central statistical organization/ministry of planning; http://cosit.gov.iq/en/. Data for 2003 & 2009 is actual data from original data source. Data for 2000-2002 & 2010-2014 is extrapolation and data for 2004-2008 is Interpolation.",
"IRQ_Najaf_IQ.NA_1568_IRQ003","SP.POP.TOTL.ZS","Data sources : Central statistical organization/ministry of planning; http://cosit.gov.iq/en/. Data for 2003 & 2009 is actual data from original data source. Data for 2000-2002 & 2010-2014 is extrapolation and data for 2004-2008 is Interpolation.",
"IRQ_Ninewa_IQ.NI_1578_IRQ012","SP.POP.TOTL","Data sources : Central statistical organization/ministry of planning; http://cosit.gov.iq/en/. Data for 2003 & 2009 is actual data from original data source. Data for 2000-2002 & 2010-2014 is extrapolation and data for 2004-2008 is Interpolation.",
"IRQ_Ninewa_IQ.NI_1578_IRQ012","SP.POP.TOTL.ZS","Data sources : Central statistical organization/ministry of planning; http://cosit.gov.iq/en/. Data for 2003 & 2009 is actual data from original data source. Data for 2000-2002 & 2010-2014 is extrapolation and data for 2004-2008 is Interpolation.",
"IRQ_Qadissiya_IQ.QA_1567_IRQ014","SP.POP.TOTL","Data sources : Central statistical organization/ministry of planning; http://cosit.gov.iq/en/. Data for 2003 & 2009 is actual data from original data source. Data for 2000-2002 & 2010-2014 is extrapolation and data for 2004-2008 is Interpolation.",
"IRQ_Qadissiya_IQ.QA_1567_IRQ014","SP.POP.TOTL.ZS","Data sources : Central statistical organization/ministry of planning; http://cosit.gov.iq/en/. Data for 2003 & 2009 is actual data from original data source. Data for 2000-2002 & 2010-2014 is extrapolation and data for 2004-2008 is Interpolation.",
"IRQ_Salah_al-Din_IQ.SD_1579_IRQ015","SP.POP.TOTL","Data sources : Central statistical organization/ministry of planning; http://cosit.gov.iq/en/. Data for 2003 & 2009 is actual data from original data source. Data for 2000-2002 & 2010-2014 is extrapolation and data for 2004-2008 is Interpolation.",
"IRQ_Salah_al-Din_IQ.SD_1579_IRQ015","SP.POP.TOTL.ZS","Data sources : Central statistical organization/ministry of planning; http://cosit.gov.iq/en/. Data for 2003 & 2009 is actual data from original data source. Data for 2000-2002 & 2010-2014 is extrapolation and data for 2004-2008 is Interpolation.",
"IRQ_Sulaymaniyah_IQ.SU_1580_IRQ004","SP.POP.TOTL","Data sources : Central statistical organization/ministry of planning; http://cosit.gov.iq/en/. Data for 2003 & 2009 is actual data from original data source. Data for 2000-2002 & 2010-2014 is extrapolation and data for 2004-2008 is Interpolation.",
"IRQ_Sulaymaniyah_IQ.SU_1580_IRQ004","SP.POP.TOTL.ZS","Data sources : Central statistical organization/ministry of planning; http://cosit.gov.iq/en/. Data for 2003 & 2009 is actual data from original data source. Data for 2000-2002 & 2010-2014 is extrapolation and data for 2004-2008 is Interpolation.",
"IRQ_Thi-Qar_IQ.DQ_1573_IRQ017","SP.POP.TOTL","Data sources : Central statistical organization/ministry of planning; http://cosit.gov.iq/en/. Data for 2003 & 2009 is actual data from original data source. Data for 2000-2002 & 2010-2014 is extrapolation and data for 2004-2008 is Interpolation.",
"IRQ_Thi-Qar_IQ.DQ_1573_IRQ017","SP.POP.TOTL.ZS","Data sources : Central statistical organization/ministry of planning; http://cosit.gov.iq/en/. Data for 2003 & 2009 is actual data from original data source. Data for 2000-2002 & 2010-2014 is extrapolation and data for 2004-2008 is Interpolation.",
"IRQ_Wassit_IQ.WA_1581_IRA018","SP.POP.TOTL","Data sources : Central statistical organization/ministry of planning; http://cosit.gov.iq/en/. Data for 2003 & 2009 is actual data from original data source. Data for 2000-2002 & 2010-2014 is extrapolation and data for 2004-2008 is Interpolation.",
"IRQ_Wassit_IQ.WA_1581_IRA018","SP.POP.TOTL.ZS","Data sources : Central statistical organization/ministry of planning; http://cosit.gov.iq/en/. Data for 2003 & 2009 is actual data from original data source. Data for 2000-2002 & 2010-2014 is extrapolation and data for 2004-2008 is Interpolation.",
"JAM_Clarendon_JM.CL_1636_JAM001","SP.POP.TOTL","Data source: Statistical Institute of Jamaica; http://statinja.gov.jm/. Data for year 2009-2012 is actual data from original source. Data for 2000-2008, 2013 and 2014 is extrapolation.",
"JAM_Clarendon_JM.CL_1636_JAM001","SP.POP.TOTL.ZS","Data source: Statistical Institute of Jamaica; http://statinja.gov.jm/. Data for year 2009-2012 is actual data from original source. Data for 2000-2008, 2013 and 2014 is extrapolation.",
"JAM_Hanover_JM.HA_1637_JAM002","SP.POP.TOTL","Data source: Statistical Institute of Jamaica; http://statinja.gov.jm/. Data for year 2009-2012 is actual data from original source. Data for 2000-2008, 2013 and 2014 is extrapolation.",
"JAM_Hanover_JM.HA_1637_JAM002","SP.POP.TOTL.ZS","Data source: Statistical Institute of Jamaica; http://statinja.gov.jm/. Data for year 2009-2012 is actual data from original source. Data for 2000-2008, 2013 and 2014 is extrapolation.",
"JAM_Manchester_JM.MA_1638_JAM003","SP.POP.TOTL","Data source: Statistical Institute of Jamaica; http://statinja.gov.jm/. Data for year 2009-2012 is actual data from original source. Data for 2000-2008, 2013 and 2014 is extrapolation.",
"JAM_Manchester_JM.MA_1638_JAM003","SP.POP.TOTL.ZS","Data source: Statistical Institute of Jamaica; http://statinja.gov.jm/. Data for year 2009-2012 is actual data from original source. Data for 2000-2008, 2013 and 2014 is extrapolation.",
"JAM_Portland_JM.PO_1639_JAM004","SP.POP.TOTL","Data source: Statistical Institute of Jamaica; http://statinja.gov.jm/. Data for year 2009-2012 is actual data from original source. Data for 2000-2008, 2013 and 2014 is extrapolation.",
"JAM_Portland_JM.PO_1639_JAM004","SP.POP.TOTL.ZS","Data source: Statistical Institute of Jamaica; http://statinja.gov.jm/. Data for year 2009-2012 is actual data from original source. Data for 2000-2008, 2013 and 2014 is extrapolation.",
"JAM_Saint_Andrew_And_Kingston_JM.SA_1640_JAM005","SP.POP.TOTL","Data source: Statistical Institute of Jamaica; http://statinja.gov.jm/. Data for year 2009-2012 is actual data from original source. Data for 2000-2008, 2013 and 2014 is extrapolation.",
"JAM_Saint_Andrew_And_Kingston_JM.SA_1640_JAM005","SP.POP.TOTL.ZS","Data source: Statistical Institute of Jamaica; http://statinja.gov.jm/. Data for year 2009-2012 is actual data from original source. Data for 2000-2008, 2013 and 2014 is extrapolation.",
"JAM_Saint_Ann_JM.SN_1641_JAM006","SP.POP.TOTL","Data source: Statistical Institute of Jamaica; http://statinja.gov.jm/. Data for year 2009-2012 is actual data from original source. Data for 2000-2008, 2013 and 2014 is extrapolation.",
"JAM_Saint_Ann_JM.SN_1641_JAM006","SP.POP.TOTL.ZS","Data source: Statistical Institute of Jamaica; http://statinja.gov.jm/. Data for year 2009-2012 is actual data from original source. Data for 2000-2008, 2013 and 2014 is extrapolation.",
"JAM_Saint_Catherine_JM.SC_1642_JAM007","SP.POP.TOTL","Data source: Statistical Institute of Jamaica; http://statinja.gov.jm/. Data for year 2009-2012 is actual data from original source. Data for 2000-2008, 2013 and 2014 is extrapolation.",
"JAM_Saint_Catherine_JM.SC_1642_JAM007","SP.POP.TOTL.ZS","Data source: Statistical Institute of Jamaica; http://statinja.gov.jm/. Data for year 2009-2012 is actual data from original source. Data for 2000-2008, 2013 and 2014 is extrapolation.",
"JAM_Saint_Elizabeth_JM.SE_1643_JAM008","SP.POP.TOTL","Data source: Statistical Institute of Jamaica; http://statinja.gov.jm/. Data for year 2009-2012 is actual data from original source. Data for 2000-2008, 2013 and 2014 is extrapolation.",
"JAM_Saint_Elizabeth_JM.SE_1643_JAM008","SP.POP.TOTL.ZS","Data source: Statistical Institute of Jamaica; http://statinja.gov.jm/. Data for year 2009-2012 is actual data from original source. Data for 2000-2008, 2013 and 2014 is extrapolation.",
"JAM_Saint_James_JM.SJ_1644_JAM009","SP.POP.TOTL","Data source: Statistical Institute of Jamaica; http://statinja.gov.jm/. Data for year 2009-2012 is actual data from original source. Data for 2000-2008, 2013 and 2014 is extrapolation.",
"JAM_Saint_James_JM.SJ_1644_JAM009","SP.POP.TOTL.ZS","Data source: Statistical Institute of Jamaica; http://statinja.gov.jm/. Data for year 2009-2012 is actual data from original source. Data for 2000-2008, 2013 and 2014 is extrapolation.",
"JAM_Saint_Mary_JM.SM_1645_JAM010","SP.POP.TOTL","Data source: Statistical Institute of Jamaica; http://statinja.gov.jm/. Data for year 2009-2012 is actual data from original source. Data for 2000-2008, 2013 and 2014 is extrapolation.",
"JAM_Saint_Mary_JM.SM_1645_JAM010","SP.POP.TOTL.ZS","Data source: Statistical Institute of Jamaica; http://statinja.gov.jm/. Data for year 2009-2012 is actual data from original source. Data for 2000-2008, 2013 and 2014 is extrapolation.",
"JAM_Saint_Thomas_JM.ST_1646_JAM011","SP.POP.TOTL","Data source: Statistical Institute of Jamaica; http://statinja.gov.jm/. Data for year 2009-2012 is actual data from original source. Data for 2000-2008, 2013 and 2014 is extrapolation.",
"JAM_Saint_Thomas_JM.ST_1646_JAM011","SP.POP.TOTL.ZS","Data source: Statistical Institute of Jamaica; http://statinja.gov.jm/. Data for year 2009-2012 is actual data from original source. Data for 2000-2008, 2013 and 2014 is extrapolation.",
"JAM_Trelawny_JM.TR_1647_JAM012","SP.POP.TOTL","Data source: Statistical Institute of Jamaica; http://statinja.gov.jm/. Data for year 2009-2012 is actual data from original source. Data for 2000-2008, 2013 and 2014 is extrapolation.",
"JAM_Trelawny_JM.TR_1647_JAM012","SP.POP.TOTL.ZS","Data source: Statistical Institute of Jamaica; http://statinja.gov.jm/. Data for year 2009-2012 is actual data from original source. Data for 2000-2008, 2013 and 2014 is extrapolation.",
"JAM_Westmoreland_JM.WE_1648_JAM013","SP.POP.TOTL","Data source: Statistical Institute of Jamaica; http://statinja.gov.jm/. Data for year 2009-2012 is actual data from original source. Data for 2000-2008, 2013 and 2014 is extrapolation.",
"JAM_Westmoreland_JM.WE_1648_JAM013","SP.POP.TOTL.ZS","Data source: Statistical Institute of Jamaica; http://statinja.gov.jm/. Data for year 2009-2012 is actual data from original source. Data for 2000-2008, 2013 and 2014 is extrapolation.",
