"CountryCode","SeriesCode","Year","DESCRIPTION",
"IRQ_Baghdad_IQ.BG_1572_IRQ010","SP.POP.TOTL","YR2004","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Baghdad_IQ.BG_1572_IRQ010","SP.POP.TOTL","YR2005","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Baghdad_IQ.BG_1572_IRQ010","SP.POP.TOTL","YR2006","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Baghdad_IQ.BG_1572_IRQ010","SP.POP.TOTL","YR2007","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Baghdad_IQ.BG_1572_IRQ010","SP.POP.TOTL","YR2008","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Baghdad_IQ.BG_1572_IRQ010","SP.POP.TOTL","YR2009","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Baghdad_IQ.BG_1572_IRQ010","SP.POP.TOTL","YR2010","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Baghdad_IQ.BG_1572_IRQ010","SP.POP.TOTL","YR2011","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Baghdad_IQ.BG_1572_IRQ010","SP.POP.TOTL","YR2012","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Baghdad_IQ.BG_1572_IRQ010","SP.POP.TOTL","YR2013","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Baghdad_IQ.BG_1572_IRQ010","SP.POP.TOTL","YR2014","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Baghdad_IQ.BG_1572_IRQ010","SP.POP.TOTL","YR2015","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Baghdad_IQ.BG_1572_IRQ010","SP.POP.TOTL","YR2016","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Baghdad_IQ.BG_1572_IRQ010","SP.POP.TOTL.ZS","YR2000","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Baghdad_IQ.BG_1572_IRQ010","SP.POP.TOTL.ZS","YR2001","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Baghdad_IQ.BG_1572_IRQ010","SP.POP.TOTL.ZS","YR2002","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Baghdad_IQ.BG_1572_IRQ010","SP.POP.TOTL.ZS","YR2003","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Baghdad_IQ.BG_1572_IRQ010","SP.POP.TOTL.ZS","YR2004","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Baghdad_IQ.BG_1572_IRQ010","SP.POP.TOTL.ZS","YR2005","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Baghdad_IQ.BG_1572_IRQ010","SP.POP.TOTL.ZS","YR2006","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Baghdad_IQ.BG_1572_IRQ010","SP.POP.TOTL.ZS","YR2007","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Baghdad_IQ.BG_1572_IRQ010","SP.POP.TOTL.ZS","YR2008","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Baghdad_IQ.BG_1572_IRQ010","SP.POP.TOTL.ZS","YR2009","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Baghdad_IQ.BG_1572_IRQ010","SP.POP.TOTL.ZS","YR2010","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Baghdad_IQ.BG_1572_IRQ010","SP.POP.TOTL.ZS","YR2011","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Baghdad_IQ.BG_1572_IRQ010","SP.POP.TOTL.ZS","YR2012","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Baghdad_IQ.BG_1572_IRQ010","SP.POP.TOTL.ZS","YR2013","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Baghdad_IQ.BG_1572_IRQ010","SP.POP.TOTL.ZS","YR2014","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Baghdad_IQ.BG_1572_IRQ010","SP.POP.TOTL.ZS","YR2015","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Baghdad_IQ.BG_1572_IRQ010","SP.POP.TOTL.ZS","YR2016","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Basrah_IQ.BA_1565_IRQ006","SP.POP.TOTL","YR2000","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Basrah_IQ.BA_1565_IRQ006","SP.POP.TOTL","YR2001","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Basrah_IQ.BA_1565_IRQ006","SP.POP.TOTL","YR2002","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Basrah_IQ.BA_1565_IRQ006","SP.POP.TOTL","YR2003","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Basrah_IQ.BA_1565_IRQ006","SP.POP.TOTL","YR2004","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Basrah_IQ.BA_1565_IRQ006","SP.POP.TOTL","YR2005","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Basrah_IQ.BA_1565_IRQ006","SP.POP.TOTL","YR2006","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Basrah_IQ.BA_1565_IRQ006","SP.POP.TOTL","YR2007","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Basrah_IQ.BA_1565_IRQ006","SP.POP.TOTL","YR2008","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Basrah_IQ.BA_1565_IRQ006","SP.POP.TOTL","YR2009","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Basrah_IQ.BA_1565_IRQ006","SP.POP.TOTL","YR2010","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Basrah_IQ.BA_1565_IRQ006","SP.POP.TOTL","YR2011","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Basrah_IQ.BA_1565_IRQ006","SP.POP.TOTL","YR2012","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Basrah_IQ.BA_1565_IRQ006","SP.POP.TOTL","YR2013","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Basrah_IQ.BA_1565_IRQ006","SP.POP.TOTL","YR2014","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Basrah_IQ.BA_1565_IRQ006","SP.POP.TOTL","YR2015","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Basrah_IQ.BA_1565_IRQ006","SP.POP.TOTL","YR2016","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Basrah_IQ.BA_1565_IRQ006","SP.POP.TOTL.ZS","YR2000","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Basrah_IQ.BA_1565_IRQ006","SP.POP.TOTL.ZS","YR2001","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Basrah_IQ.BA_1565_IRQ006","SP.POP.TOTL.ZS","YR2002","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Basrah_IQ.BA_1565_IRQ006","SP.POP.TOTL.ZS","YR2003","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Basrah_IQ.BA_1565_IRQ006","SP.POP.TOTL.ZS","YR2004","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Basrah_IQ.BA_1565_IRQ006","SP.POP.TOTL.ZS","YR2005","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Basrah_IQ.BA_1565_IRQ006","SP.POP.TOTL.ZS","YR2006","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Basrah_IQ.BA_1565_IRQ006","SP.POP.TOTL.ZS","YR2007","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Basrah_IQ.BA_1565_IRQ006","SP.POP.TOTL.ZS","YR2008","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Basrah_IQ.BA_1565_IRQ006","SP.POP.TOTL.ZS","YR2009","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Basrah_IQ.BA_1565_IRQ006","SP.POP.TOTL.ZS","YR2010","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Basrah_IQ.BA_1565_IRQ006","SP.POP.TOTL.ZS","YR2011","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Basrah_IQ.BA_1565_IRQ006","SP.POP.TOTL.ZS","YR2012","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Basrah_IQ.BA_1565_IRQ006","SP.POP.TOTL.ZS","YR2013","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Basrah_IQ.BA_1565_IRQ006","SP.POP.TOTL.ZS","YR2014","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Basrah_IQ.BA_1565_IRQ006","SP.POP.TOTL.ZS","YR2015","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Basrah_IQ.BA_1565_IRQ006","SP.POP.TOTL.ZS","YR2016","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Dahuk_IQ.DA_1574_IRQ013","SP.POP.TOTL","YR2000","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Dahuk_IQ.DA_1574_IRQ013","SP.POP.TOTL","YR2001","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Dahuk_IQ.DA_1574_IRQ013","SP.POP.TOTL","YR2002","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Dahuk_IQ.DA_1574_IRQ013","SP.POP.TOTL","YR2003","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Dahuk_IQ.DA_1574_IRQ013","SP.POP.TOTL","YR2004","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Dahuk_IQ.DA_1574_IRQ013","SP.POP.TOTL","YR2005","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
"IRQ_Dahuk_IQ.DA_1574_IRQ013","SP.POP.TOTL","YR2006","Refernce date for the year 2003 in the orginal data source was not avialble. It is assumed the data are for January 1st for estimation purpose.",
